100.200	4542966.694	5345167.467	365.66
100.200	4542967.000	5345164.551	365.47
100.200	4542967.326	5345162.328	367.81
100.200	4542967.734	5345160.757	367.58
100.200	4542968.098	5345158.456	368.29
100.200	4542968.496	5345156.928	368.60
100.200	4542968.674	5345156.195	368.92
100.200	4542968.826	5345155.377	369.91
100.200	4542968.978	5345154.045	370.32
100.200	4542969.069	5345153.053	371.14
100.200	4542969.336	5345151.569	371.86
100.200	4542969.846	5345149.597	373.08
100.200	4542969.870	5345148.876	374.59
100.200	4542969.950	5345148.540	375.29
100.200	4542969.982	5345148.398	374.68
100.200	4542970.121	5345147.513	374.78
100.200	4542970.416	5345144.705	374.64
100.200	4542970.633	5345140.846	374.34
100.200	4542970.967	5345137.082	374.03
100.200	4542972.044	5345132.135	373.68
100.200	4542973.783	5345127.471	373.44
100.200	4542974.052	5345126.513	373.09
100.200	4542974.850	5345122.457	373.38
100.200	4542975.604	5345120.382	374.44
100.200	4542975.699	5345119.712	374.78
100.400	4542740.129	5345205.499	373.95
100.400	4542740.130	5345205.470	373.90
100.400	4542740.242	5345204.938	373.49
100.400	4542740.347	5345203.735	372.62
100.400	4542740.472	5345201.857	369.93
100.400	4542740.599	5345200.151	369.16
100.400	4542740.633	5345198.722	369.33
100.400	4542740.414	5345197.205	366.06
100.400	4542740.611	5345195.031	365.88
100.400	4542740.611	5345192.167	366.66
100.400	4542740.932	5345189.895	366.63
100.400	4542740.883	5345188.957	364.95
100.400	4542741.006	5345186.414	365.85
100.400	4542741.253	5345183.697	366.54
100.400	4542741.352	5345181.623	366.43
100.400	4542742.002	5345178.365	367.70
100.400	4542742.157	5345175.548	365.67
100.400	4542741.994	5345173.697	365.64
100.400	4542742.093	5345171.327	367.95
100.400	4542742.315	5345168.191	368.16
100.400	4542742.414	5345165.400	368.21
100.400	4542742.759	5345160.783	368.32
100.400	4542743.051	5345154.379	369.27
100.400	4542743.191	5345149.582	368.81
100.400	4542743.377	5345147.206	368.57
100.400	4542743.470	5345144.645	368.13
100.400	4542743.470	5345142.036	367.53
100.400	4542743.563	5345138.916	367.46
100.400	4542744.355	5345135.609	367.42
100.400	4542744.542	5345131.324	367.90
100.400	4542744.588	5345128.064	368.11
100.400	4542744.728	5345125.363	368.07
100.400	4542744.961	5345121.916	368.13
100.400	4542745.147	5345118.609	368.25
100.400	4542745.566	5345114.557	368.43
100.400	4542746.405	5345111.856	369.13
100.400	4542746.405	5345109.387	369.37
100.400	4542746.658	5345105.622	369.60
100.400	4542746.765	5345101.347	369.59
100.400	4542746.951	5345099.276	369.79
100.400	4542746.959	5345098.285	369.96
100.400	4542747.011	5345096.926	370.79
100.400	4542747.445	5345094.135	372.45
100.400	4542747.634	5345091.361	372.70
100.400	4542747.710	5345087.632	373.24
100.400	4542747.928	5345082.886	373.13
100.400	4542748.327	5345078.558	372.93
100.400	4542748.466	5345073.401	372.96
100.400	4542748.684	5345069.032	373.05
100.400	4542748.690	5345068.860	373.07
100.400	4542748.713	5345068.609	373.04
100.400	4542748.981	5345067.349	373.59
100.400	4542748.993	5345067.258	373.05
100.600	4542540.190	5345171.717	375.08
100.600	4542540.330	5345170.760	375.01
100.600	4542540.375	5345170.275	374.00
100.600	4542540.519	5345168.262	372.98
100.600	4542540.604	5345167.465	372.53
100.600	4542540.721	5345166.899	370.60
100.600	4542540.746	5345166.595	368.86
100.600	4542540.796	5345166.088	369.78
100.600	4542540.847	5345165.783	368.26
100.600	4542540.898	5345165.124	369.18
100.600	4542540.898	5345164.895	367.71
100.600	4542541.000	5345164.083	368.76
100.600	4542541.607	5345162.518	368.17
100.600	4542541.812	5345160.912	368.26
100.600	4542541.862	5345160.176	368.22
100.600	4542541.989	5345159.592	368.24
100.600	4542542.040	5345159.008	368.19
100.600	4542542.040	5345158.196	367.98
100.600	4542542.268	5345156.877	367.64
100.600	4542542.776	5345154.619	367.74
100.600	4542542.877	5345150.711	367.30
100.600	4542543.689	5345147.892	367.11
100.600	4542543.615	5345142.041	367.39
100.600	4542544.290	5345136.040	367.21
100.600	4542544.815	5345130.789	367.20
100.600	4542545.715	5345124.712	367.51
100.600	4542546.090	5345118.636	367.62
100.600	4542547.291	5345112.410	367.76
100.600	4542548.115	5345105.284	367.63
100.600	4542548.565	5345101.383	367.69
100.600	4542549.091	5345098.307	367.78
100.600	4542549.382	5345095.164	367.73
100.600	4542549.759	5345091.983	367.71
100.600	4542550.094	5345089.682	367.78
100.600	4542550.387	5345086.878	368.28
100.600	4542550.763	5345084.283	368.40
100.600	4542551.014	5345082.860	368.67
100.600	4542551.485	5345080.920	369.43
100.600	4542551.520	5345080.446	369.76
100.600	4542551.573	5345080.226	369.87
100.600	4542551.784	5345079.003	370.96
100.600	4542551.994	5345076.895	372.05
100.600	4542551.990	5345075.831	372.81
100.600	4542552.416	5345074.732	374.44
100.600	4542552.555	5345073.915	375.00
100.600	4542552.635	5345072.625	374.90
100.600	4542553.338	5345068.852	374.94
100.600	4542553.140	5345066.501	374.37
100.600	4542553.344	5345063.319	374.44
100.600	4542553.958	5345060.476	374.68
100.600	4542554.231	5345057.921	374.64
100.600	4542554.240	5345057.620	374.80
100.600	4542554.231	5345057.368	374.66
100.600	4542554.458	5345056.099	374.65
100.800	4542359.358	5345195.317	391.26
100.800	4542359.280	5345194.920	391.46
100.800	4542359.278	5345193.769	390.78
100.800	4542358.956	5345192.321	390.60
100.800	4542358.735	5345191.034	390.10
100.800	4542358.574	5345190.290	389.20
100.800	4542358.735	5345188.118	385.62
100.800	4542358.574	5345186.630	383.43
100.800	4542358.599	5345186.204	381.88
100.800	4542358.590	5345186.004	380.78
100.800	4542358.614	5345185.743	379.54
100.800	4542358.500	5345185.211	379.10
100.800	4542358.029	5345181.794	373.59
100.800	4542358.047	5345181.459	372.91
100.800	4542357.924	5345180.913	372.00
100.800	4542357.888	5345179.837	370.82
100.800	4542357.800	5345179.467	370.23
100.800	4542357.765	5345179.061	369.79
100.800	4542357.624	5345177.192	368.81
100.800	4542357.553	5345176.681	368.66
100.800	4542357.564	5345174.994	368.48
100.800	4542357.606	5345172.713	367.98
100.800	4542357.465	5345170.404	367.41
100.800	4542357.271	5345168.359	366.79
100.800	4542356.972	5345165.855	366.42
