127.20;4528637.67;5337155.92;392.67
127.20;4528630.53;5337154.72;392.80
127.20;4528623.37;5337153.68;393.00
127.20;4528616.21;5337152.70;392.83
127.20;4528609.07;5337151.51;393.72
127.20;4528601.90;5337150.50;395.65
127.00;4528794.22;5336942.56;394.75
127.00;4528788.75;5336938.90;393.58
127.00;4528783.36;5336935.13;393.27
127.00;4528777.93;5336931.44;392.66
127.00;4528772.49;5336927.75;392.22
127.00;4528767.04;5336924.07;392.27
127.00;4528761.62;5336920.34;392.19
127.00;4528756.15;5336916.69;391.98
127.00;4528750.66;5336913.06;391.79
127.00;4528745.24;5336909.33;391.15
127.00;4528739.77;5336905.67;391.28
127.00;4528734.30;5336902.02;391.44
127.00;4528728.62;5336898.71;392.68
127.00;4528723.14;5336895.07;397.29
126.80;4528961.87;5336806.82;394.28
126.80;4528959.99;5336801.51;392.93
126.80;4528957.80;5336796.36;392.49
126.80;4528956.27;5336790.94;392.22
126.80;4528954.95;5336785.46;391.92
126.80;4528953.81;5336779.94;391.34
126.80;4528952.07;5336774.58;390.98
126.80;4528950.35;5336769.21;390.84
126.80;4528948.56;5336763.87;390.84
126.80;4528946.73;5336758.54;390.84
126.80;4528944.80;5336753.24;391.45
126.80;4528943.22;5336747.83;391.39
126.80;4528941.73;5336742.39;391.89
126.80;4528940.06;5336737.02;394.76
126.60;4529194.89;5336859.62;395.27
126.60;4529196.59;5336853.55;392.09
126.60;4529198.22;5336847.44;391.38
126.60;4529199.69;5336841.28;391.09
126.60;4529201.66;5336835.28;390.47
126.60;4529203.52;5336829.23;390.44
126.60;4529205.22;5336823.13;389.98
126.60;4529207.05;5336817.07;389.76
126.60;4529208.79;5336810.99;389.65
126.60;4529210.20;5336804.82;389.57
126.60;4529211.72;5336798.67;390.09
126.60;4529213.72;5336792.67;391.05
126.60;4529215.42;5336786.58;393.61
126.60;4529217.03;5336780.46;396.44
126.45;4529294.82;5336890.18;393.46
126.45;4529296.51;5336884.17;391.52
126.45;4529298.06;5336878.12;391.12
126.45;4529299.52;5336872.05;390.78
126.45;4529300.80;5336865.95;390.81
126.45;4529302.31;5336859.90;390.71
126.45;4529303.64;5336853.80;390.75
126.45;4529305.41;5336847.81;390.50
126.45;4529307.05;5336841.78;390.55
126.45;4529309.02;5336835.86;390.81
126.45;4529310.62;5336829.82;390.13
126.45;4529312.12;5336823.76;390.28
126.45;4529314.05;5336817.82;391.49
126.45;4529316.03;5336811.90;395.96
126.40;4529342.79;5336908.53;392.55
126.40;4529345.28;5336902.70;391.37
126.40;4529347.57;5336896.78;391.05
126.40;4529350.03;5336890.93;391.09
126.40;4529352.30;5336885.00;391.08
126.40;4529354.73;5336879.14;391.30
126.40;4529356.64;5336873.08;390.89
126.40;4529358.62;5336867.05;390.35
126.40;4529360.87;5336861.11;390.18
126.40;4529363.00;5336855.13;390.10
126.40;4529364.74;5336849.03;390.11
126.40;4529366.52;5336842.93;390.17
126.40;4529369.00;5336837.10;390.56
126.40;4529371.68;5336831.37;394.05
126.32;4529409.55;5336946.98;393.21
126.32;4529412.24;5336940.87;392.51
126.32;4529414.83;5336934.72;392.36
126.32;4529417.62;5336928.66;392.00
126.32;4529420.47;5336922.63;391.42
126.32;4529423.19;5336916.54;391.35
126.32;4529425.80;5336910.40;391.18
126.32;4529428.41;5336904.25;391.17
126.32;4529431.11;5336898.15;391.23
126.32;4529433.80;5336892.04;391.33
126.32;4529436.27;5336885.84;391.12
126.32;4529438.86;5336879.69;391.24
126.32;4529441.60;5336873.61;391.45
126.32;4529444.17;5336867.45;392.31
126.32;4529446.47;5336861.19;395.53
126.32;4529449.41;5336855.20;397.52
126.32;4529451.95;5336849.04;398.80
126.20;4529514.23;5336987.26;392.84
126.20;4529518.39;5336982.36;392.84
126.20;4529522.20;5336977.19;392.68
126.20;4529525.95;5336971.98;392.46
126.20;4529529.73;5336966.77;391.54
126.20;4529533.62;5336961.66;391.48
126.20;4529537.65;5336956.66;391.56
126.20;4529541.45;5336951.47;391.65
126.20;4529545.20;5336946.26;391.87
126.20;4529549.05;5336941.11;391.64
126.20;4529552.94;5336935.99;390.84
126.20;4529556.38;5336930.58;390.21
126.20;4529560.28;5336925.47;390.55
126.20;4529564.14;5336920.33;393.56
126.07;4529573.31;5337031.34;393.02
126.07;4529577.92;5337026.90;393.10
126.07;4529582.89;5337022.85;393.07
126.07;4529587.62;5337018.53;392.83
126.07;4529592.52;5337014.42;392.73
126.07;4529597.16;5337009.99;392.57
126.07;4529601.82;5337005.61;392.49
126.07;4529606.90;5337001.71;392.46
126.07;4529611.98;5336997.81;392.22
126.07;4529617.13;5336994.00;391.78
126.07;4529621.97;5336989.82;390.51
126.07;4529626.90;5336985.75;390.34
126.07;4529631.39;5336981.19;390.48
126.07;4529635.41;5336976.21;394.13
126.00;4529641.76;5337086.20;392.06
126.00;4529645.83;5337081.71;391.87
126.00;4529649.95;5337077.25;391.82
126.00;4529654.06;5337072.79;391.72
126.00;4529658.13;5337068.30;391.66
126.00;4529662.18;5337063.77;391.89
126.00;4529666.27;5337059.29;392.25
126.00;4529669.75;5337054.34;391.95
126.00;4529673.36;5337049.53;391.31
126.00;4529677.05;5337044.72;390.95
126.00;4529680.37;5337039.66;390.87
126.00;4529683.66;5337034.58;390.56
126.00;4529687.41;5337029.80;390.46
126.00;4529691.33;5337025.19;394.06
125.80;4529769.48;5337252.87;394.34
125.80;4529774.23;5337249.05;392.07
125.80;4529778.70;5337244.90;391.74
125.80;4529783.27;5337240.87;391.41
125.80;4529788.27;5337237.36;390.81
125.80;4529793.24;5337233.83;390.57
125.80;4529797.92;5337229.90;390.44
125.80;4529802.51;5337225.88;389.96
125.80;4529807.18;5337221.95;389.61
125.80;4529811.95;5337218.13;389.44
125.80;4529816.89;5337214.55;389.09
125.80;4529821.62;5337210.68;389.83
125.80;4529826.39;5337206.87;392.15
125.80;4529831.22;5337203.14;395.79
125.60;4529855.42;5337463.38;393.46
125.60;4529861.28;5337460.88;391.40
125.60;4529867.15;5337458.42;391.03
125.60;4529873.19;5337456.39;390.72
125.60;4529879.10;5337454.04;390.46
125.60;4529885.01;5337451.67;390.01
125.60;4529890.96;5337449.41;389.79
125.60;4529896.88;5337447.07;389.56
125.60;4529902.77;5337444.64;389.38
125.60;4529908.67;5337442.22;388.88
125.60;4529914.41;5337439.48;389.14
125.60;4529920.23;5337436.89;391.38
125.60;4529926.08;5337434.37;394.65
125.60;4529931.90;5337431.87;396.19
125.40;4529886.53;5337634.26;394.21
125.40;4529892.72;5337632.68;392.52
125.40;4529898.96;5337631.32;391.66
125.40;4529905.16;5337629.77;391.24
125.40;4529911.39;5337628.35;390.94
125.40;4529917.64;5337627.07;390.65
125.40;4529923.75;5337625.23;390.32
125.40;4529929.96;5337623.77;390.35
125.40;4529936.13;5337622.13;390.21
125.40;4529942.40;5337620.89;390.15
125.40;4529948.63;5337619.47;389.95
125.40;4529954.85;5337618.03;389.90
125.40;4529961.07;5337616.58;389.92
125.40;4529967.30;5337615.18;391.75
125.40;4529973.55;5337613.86;396.33
125.20;4529895.04;5337813.55;394.83
125.20;4529901.67;5337813.44;391.75
125.20;4529908.30;5337812.87;391.36
125.20;4529914.94;5337812.67;391.31
125.20;4529921.59;5337812.39;391.24
125.20;4529928.23;5337812.13;391.01
125.20;4529934.88;5337811.90;390.96
125.20;4529941.52;5337811.59;390.82
125.20;4529948.17;5337811.33;390.58
125.20;4529954.82;5337810.95;390.67
125.20;4529961.47;5337810.80;390.34
125.20;4529968.08;5337810.11;390.27
125.20;4529974.69;5337809.41;390.14
125.20;4529981.33;5337809.11;390.37
125.20;4529987.96;5337809.02;392.76
125.00;4529872.35;5337998.11;395.47
125.00;4529878.92;5337998.56;392.09
125.00;4529885.49;5337999.09;391.48
125.00;4529892.05;5337999.40;391.41
125.00;4529898.61;5337999.97;391.10
125.00;4529905.19;5338000.29;391.09
125.00;4529911.75;5338000.84;390.76
125.00;4529918.33;5338001.15;390.76
125.00;4529924.89;5338001.78;390.47
125.00;4529931.43;5338002.48;390.29
125.00;4529937.98;5338003.16;390.05
125.00;4529944.53;5338003.80;390.12
125.00;4529951.08;5338004.45;390.03
125.00;4529957.64;5338004.94;390.56
125.00;4529964.21;5338005.45;391.78
124.91;4529848.81;5338078.42;396.76
124.91;4529855.25;5338080.54;395.54
124.91;4529861.65;5338082.69;391.73
124.91;4529868.09;5338084.84;391.06
124.91;4529874.53;5338086.97;390.95
124.91;4529880.97;5338089.08;390.81
124.91;4529887.44;5338091.14;390.54
124.91;4529893.89;5338093.25;390.34
124.91;4529900.27;5338095.55;390.36
124.91;4529906.73;5338097.65;390.57
124.91;4529913.23;5338099.58;390.82
124.91;4529919.59;5338101.92;391.10
124.91;4529926.05;5338103.99;391.35
124.91;4529932.56;5338105.90;391.77
124.91;4529939.12;5338107.54;391.81
124.91;4529945.56;5338109.67;392.65
124.82;4529835.30;5338180.68;393.90
124.82;4529841.79;5338180.70;391.34
124.82;4529848.27;5338180.71;390.98
124.82;4529854.76;5338180.86;391.04
124.82;4529861.21;5338181.56;390.97
124.82;4529867.55;5338182.92;390.91
124.82;4529874.03;5338183.06;390.75
124.82;4529880.52;5338183.02;390.46
124.82;4529886.99;5338183.42;390.20
124.82;4529893.48;5338183.52;390.00
124.82;4529899.96;5338183.37;389.99
124.82;4529906.43;5338183.46;390.08
124.82;4529912.90;5338183.81;390.28
124.82;4529919.39;5338183.95;390.51
124.82;4529925.87;5338184.19;391.03
124.82;4529932.34;5338184.67;393.02
124.80;4529834.06;5338204.63;393.77
124.80;4529840.83;5338204.62;390.47
124.80;4529847.62;5338204.88;390.66
124.80;4529854.37;5338205.64;390.74
124.80;4529861.11;5338206.46;390.82
124.80;4529867.89;5338206.36;390.74
124.80;4529874.65;5338207.00;390.56
124.80;4529881.37;5338207.97;390.41
124.80;4529888.15;5338208.39;390.35
124.80;4529894.94;5338208.41;390.12
124.80;4529901.72;5338208.78;390.07
124.80;4529908.49;5338208.69;390.34
124.80;4529915.28;5338208.93;390.57
124.80;4529922.03;5338209.65;391.08
124.80;4529928.79;5338210.04;393.95
124.70;4529834.08;5338299.27;394.12
124.70;4529840.29;5338300.12;389.72
124.70;4529846.53;5338300.51;389.21
124.70;4529852.76;5338301.12;389.47
124.70;4529858.96;5338301.94;389.42
124.70;4529865.14;5338302.95;389.49
124.70;4529871.37;5338303.63;389.64
124.70;4529877.61;5338304.15;389.64
124.70;4529883.85;5338304.67;389.68
124.70;4529890.10;5338305.00;389.85
124.70;4529896.32;5338305.70;390.21
124.70;4529902.55;5338306.34;390.30
124.70;4529908.79;5338306.91;390.76
124.70;4529915.01;5338307.60;394.04
124.65;4529838.69;5338352.11;395.15
124.65;4529844.52;5338351.00;390.35
124.65;4529850.34;5338349.83;390.39
124.65;4529856.13;5338348.50;391.02
124.65;4529861.95;5338347.35;390.31
124.65;4529867.80;5338346.30;390.44
124.65;4529873.66;5338345.34;391.07
124.65;4529879.54;5338344.52;390.86
124.65;4529885.32;5338343.19;390.98
124.65;4529891.11;5338341.91;391.06
124.65;4529896.98;5338340.96;391.73
124.65;4529902.81;5338339.85;392.11
124.65;4529908.68;5338339.01;392.58
124.65;4529914.50;5338337.86;394.62
124.60;4529846.07;5338401.38;394.93
124.60;4529851.71;5338400.13;389.75
124.60;4529857.42;5338399.07;388.24
124.60;4529863.13;5338398.06;387.72
124.60;4529868.79;5338396.77;389.34
124.60;4529874.45;5338395.63;389.62
124.60;4529880.16;5338394.59;390.03
124.60;4529885.80;5338393.22;389.92
124.60;4529891.48;5338392.08;389.70
124.60;4529897.16;5338390.93;389.78
124.60;4529902.84;5338389.76;390.07
124.60;4529908.51;5338388.55;390.42
124.60;4529914.19;5338387.43;390.99
124.60;4529919.91;5338386.47;392.69
124.58;4529850.53;5338422.17;393.48
124.58;4529856.42;5338419.68;389.13
124.58;4529862.05;5338417.59;389.12
124.58;4529867.95;5338416.02;389.78
124.58;4529873.05;5338414.31;389.98
124.58;4529878.42;5338412.35;389.57
124.58;4529883.92;5338410.52;389.12
124.58;4529889.68;5338408.68;389.79
124.58;4529895.44;5338407.11;390.53
124.58;4529901.33;5338405.28;391.31
124.58;4529906.70;5338403.05;391.57
124.58;4529912.33;5338401.48;391.51
124.58;4529917.57;5338399.91;391.54
124.58;4529924.07;5338401.17;391.97
124.46;4529876.54;5338515.37;394.03
124.46;4529882.09;5338513.46;390.60
124.46;4529887.80;5338511.97;389.91
124.46;4529893.36;5338510.04;388.94
124.46;4529898.83;5338507.86;388.52
124.46;4529904.42;5338505.99;388.46
124.46;4529910.04;5338504.22;388.78
124.46;4529915.50;5338502.02;389.45
124.46;4529920.95;5338499.80;389.88
124.46;4529926.54;5338497.94;390.23
124.46;4529932.30;5338496.70;390.32
124.46;4529937.87;5338494.86;390.41
124.46;4529943.45;5338492.96;390.60
124.46;4529949.01;5338491.01;391.08
124.40;4529896.15;5338575.37;394.43
124.40;4529901.81;5338573.74;388.66
124.40;4529907.47;5338572.10;387.77
124.40;4529913.11;5338570.37;388.46
124.40;4529918.71;5338568.52;389.20
124.40;4529924.36;5338566.80;389.58
124.40;4529930.01;5338565.10;390.12
124.40;4529935.68;5338563.47;389.85
124.40;4529941.29;5338561.63;389.75
124.40;4529946.92;5338559.86;389.98
124.40;4529952.59;5338558.21;390.44
124.40;4529958.23;5338556.46;390.79
124.40;4529963.86;5338554.69;390.98
124.40;4529969.53;5338553.04;391.65
124.29;4529949.25;5338703.27;393.86
124.29;4529954.39;5338700.56;389.17
124.29;4529959.50;5338697.78;388.75
124.29;4529964.71;5338695.18;388.78
124.29;4529969.77;5338692.34;388.82
124.29;4529974.95;5338689.68;388.93
124.29;4529980.08;5338686.97;388.89
124.29;4529985.16;5338684.13;389.17
124.29;4529990.54;5338681.97;389.13
124.29;4529995.59;5338679.09;389.31
124.29;4530000.66;5338676.23;389.61
124.29;4530005.83;5338673.60;389.80
124.29;4530010.99;5338670.90;389.72
124.29;4530016.11;5338668.14;390.31
124.24;4529974.70;5338753.76;391.85
124.24;4529980.14;5338751.46;388.44
124.24;4529985.62;5338749.25;388.38
124.24;4529991.02;5338746.84;388.53
124.24;4529996.45;5338744.50;388.99
124.24;4530001.92;5338742.25;389.01
124.24;4530007.53;5338740.39;389.38
124.24;4530013.05;5338738.26;389.58
124.24;4530018.62;5338736.28;389.62
124.24;4530024.01;5338733.86;390.77
124.24;4530029.51;5338731.67;390.95
124.24;4530034.82;5338729.14;390.96
124.24;4530040.17;5338726.67;391.47
124.24;4530045.76;5338724.73;392.76
124.20;4529989.67;5338785.40;391.38
124.20;4529995.18;5338782.92;388.84
124.20;4530000.58;5338780.25;388.61
124.20;4530006.09;5338777.75;389.00
124.20;4530011.54;5338775.15;389.40
124.20;4530017.14;5338772.88;389.49
124.20;4530022.63;5338770.39;389.42
124.20;4530028.06;5338767.75;388.94
124.20;4530033.58;5338765.28;389.10
124.20;4530039.11;5338762.84;389.26
124.20;4530044.60;5338760.31;389.94
124.20;4530050.03;5338757.66;390.24
124.20;4530055.33;5338754.86;390.50
124.20;4530060.12;5338755.20;391.12
124.13;4530017.90;5338843.87;391.95
124.13;4530023.49;5338841.54;389.72
124.13;4530028.92;5338838.87;389.39
124.13;4530034.26;5338836.02;389.16
124.13;4530039.63;5338833.22;389.14
124.13;4530044.84;5338830.14;389.78
124.13;4530050.24;5338827.45;389.37
124.13;4530055.69;5338824.81;389.44
124.13;4530060.82;5338821.63;389.31
124.13;4530066.04;5338818.64;389.26
124.13;4530071.38;5338815.78;389.26
124.13;4530076.80;5338813.08;389.36
124.13;4530082.17;5338810.28;389.55
124.13;4530087.63;5338807.67;391.03
124.11;4530030.24;5338868.89;392.84
124.11;4530035.54;5338865.71;388.93
124.11;4530040.67;5338862.25;388.87
124.11;4530046.01;5338859.11;388.86
124.11;4530051.16;5338855.66;388.68
124.11;4530056.41;5338852.40;388.73
124.11;4530061.59;5338849.00;388.57
124.11;4530066.82;5338845.68;388.51
124.11;4530072.01;5338842.29;388.90
124.11;4530077.09;5338838.74;389.09
124.11;4530082.46;5338835.66;389.18
124.11;4530087.27;5338831.79;389.52
124.11;4530092.42;5338828.34;390.10
124.11;4530097.63;5338825.00;390.28
124.00;4530090.12;5338976.54;393.73
124.00;4530095.41;5338973.55;389.59
124.00;4530100.74;5338970.63;388.85
124.00;4530105.68;5338967.09;388.69
124.00;4530110.76;5338963.77;388.62
124.00;4530116.02;5338960.71;388.68
124.00;4530121.33;5338957.74;388.69
124.00;4530126.83;5338955.13;388.95
124.00;4530132.01;5338951.92;388.93
124.00;4530137.10;5338948.57;389.41
124.00;4530142.40;5338945.58;389.82
124.00;4530147.54;5338942.31;389.63
124.00;4530152.72;5338939.10;389.88
124.00;4530157.95;5338935.99;391.47
123.91;4530142.92;5339060.39;392.34
123.91;4530147.92;5339057.36;389.80
123.91;4530152.94;5339054.36;389.36
123.91;4530157.84;5339051.16;388.96
123.91;4530162.73;5339047.95;388.72
123.91;4530167.73;5339044.91;388.74
123.91;4530172.70;5339041.83;388.87
123.91;4530177.79;5339038.94;389.19
123.91;4530182.69;5339035.75;389.39
123.91;4530187.50;5339032.41;389.72
123.91;4530192.39;5339029.20;390.15
123.91;4530197.41;5339026.20;390.58
123.91;4530202.73;5339023.02;390.85
123.91;4530204.79;5339015.76;390.88
123.88;4530156.31;5339082.03;391.72
123.88;4530160.95;5339077.98;390.61
123.88;4530165.70;5339074.42;390.31
123.88;4530170.34;5339070.76;389.92
123.88;4530174.89;5339067.40;389.46
123.88;4530179.34;5339064.14;389.80
123.88;4530183.91;5339060.98;390.09
123.88;4530188.73;5339057.50;390.17
123.88;4530194.12;5339054.49;390.71
123.88;4530213.57;5339042.09;390.80
123.88;4530219.58;5339039.17;392.08
123.80;4530204.94;5339149.67;391.97
123.80;4530209.71;5339146.09;390.80
123.80;4530214.33;5339142.31;390.73
123.80;4530218.88;5339138.45;390.18
123.80;4530223.49;5339134.66;389.52
123.80;4530228.07;5339130.84;389.67
123.80;4530232.64;5339127.00;390.07
123.80;4530237.13;5339123.08;390.03
123.80;4530241.66;5339119.19;390.38
123.80;4530246.16;5339115.26;390.54
123.80;4530250.80;5339111.53;390.86
123.80;4530255.32;5339107.63;390.89
123.80;4530259.95;5339103.87;391.09
123.80;4530264.34;5339099.87;392.94
123.78;4530215.21;5339163.66;391.89
123.78;4530219.65;5339159.75;390.61
123.78;4530224.27;5339156.06;389.78
123.78;4530228.70;5339152.12;389.51
123.78;4530233.22;5339148.30;389.55
123.78;4530237.61;5339144.33;389.44
123.78;4530242.02;5339140.38;389.77
123.78;4530246.47;5339136.46;389.76
123.78;4530250.99;5339132.64;389.66
123.78;4530255.46;5339128.75;389.62
123.78;4530260.05;5339125.01;389.68
123.78;4530264.41;5339121.05;390.51
123.78;4530268.86;5339117.16;392.78
123.78;4530273.15;5339113.07;390.95
123.73;4530249.09;5339200.03;392.18
123.73;4530253.57;5339196.36;389.63
123.73;4530257.89;5339192.51;389.29
123.73;4530262.23;5339188.67;388.84
123.73;4530266.73;5339185.03;388.46
123.73;4530270.93;5339181.05;388.53
123.73;4530275.00;5339176.92;388.40
123.73;4530279.24;5339172.98;388.52
123.73;4530283.72;5339169.33;388.72
123.73;4530287.83;5339165.24;388.72
123.73;4530292.10;5339161.33;388.86
123.73;4530296.24;5339157.28;391.01
123.73;4530300.58;5339153.46;391.78
123.73;4530304.92;5339149.63;389.22
123.60;4530352.38;5339275.91;395.27
123.60;4530355.41;5339270.25;391.98
123.60;4530358.47;5339264.62;389.54
123.60;4530361.29;5339258.85;388.18
123.60;4530364.32;5339253.18;388.38
123.60;4530367.27;5339247.48;388.18
123.60;4530370.41;5339241.87;387.94
123.60;4530373.50;5339236.24;387.48
123.60;4530376.56;5339230.59;387.61
123.60;4530379.45;5339224.85;387.68
123.60;4530382.24;5339219.06;388.44
123.60;4530385.18;5339213.36;389.21
123.60;4530388.35;5339207.77;390.21
123.60;4530391.27;5339202.06;391.12
123.40;4530509.68;5339342.19;396.09
123.40;4530511.75;5339336.15;394.04
123.40;4530513.72;5339330.05;389.09
123.40;4530515.50;5339323.89;385.48
123.40;4530517.75;5339317.89;385.47
123.40;4530519.66;5339311.77;386.72
123.40;4530521.71;5339305.68;387.54
123.40;4530523.65;5339299.57;388.04
123.40;4530525.53;5339293.43;388.45
123.40;4530526.99;5339287.20;388.86
123.40;4530528.72;5339281.03;389.09
123.40;4530531.01;5339275.04;389.17
123.40;4530532.85;5339268.91;389.30
123.40;4530534.88;5339262.84;389.52
123.40;4530536.97;5339256.78;390.77
123.31;4530653.81;5339380.51;394.05
123.31;4530654.61;5339374.05;392.89
123.31;4530655.49;5339367.59;389.75
123.31;4530656.23;5339361.10;387.34
123.31;4530657.34;5339354.67;387.17
123.31;4530658.41;5339348.23;386.85
123.31;4530659.32;5339341.77;386.73
123.31;4530660.66;5339335.38;386.64
123.31;4530661.67;5339328.94;386.79
123.31;4530662.59;5339322.48;387.12
123.31;4530663.38;5339316.00;387.30
123.31;4530664.29;5339309.53;387.55
123.31;4530665.32;5339303.08;387.60
123.31;4530665.91;5339296.58;387.67
123.31;4530666.97;5339290.14;387.98
123.31;4530667.88;5339283.68;390.94
123.29;4530667.22;5339382.47;394.07
123.29;4530668.31;5339376.03;393.35
123.29;4530669.58;5339369.56;388.98
123.29;4530670.74;5339363.05;386.48
123.29;4530672.30;5339356.64;386.46
123.29;4530673.70;5339350.18;386.41
123.29;4530674.94;5339343.68;386.50
123.29;4530676.06;5339337.16;386.63
123.29;4530677.22;5339330.68;386.90
123.29;4530678.44;5339324.20;387.04
123.29;4530679.57;5339317.69;387.37
123.29;4530680.64;5339311.16;387.70
123.29;4530681.81;5339304.66;387.82
123.29;4530683.26;5339298.21;387.92
123.29;4530684.00;5339291.70;388.11
123.29;4530685.08;5339285.22;390.83
123.20;4530770.88;5339384.22;395.32
123.20;4530770.41;5339377.45;393.23
123.20;4530769.39;5339370.78;389.16
123.20;4530768.82;5339364.04;388.38
123.20;4530768.04;5339357.29;388.66
123.20;4530767.49;5339350.51;388.94
123.20;4530767.24;5339343.72;388.88
123.20;4530766.20;5339337.01;388.87
