99.80,4543361.427,5345312.242,376.196
99.80,4543361.342,5345311.749,376.188
99.80,4543361.256,5345311.257,376.176
99.80,4543361.171,5345310.764,376.128
99.80,4543361.086,5345310.271,376.138
99.80,4543361,5345309.779,376.159
99.80,4543360.915,5345309.286,376.182
99.80,4543360.829,5345308.794,376.165
99.80,4543360.744,5345308.301,376.137
99.80,4543360.659,5345307.808,376.137
99.80,4543360.573,5345307.316,376.136
99.80,4543360.488,5345306.823,376.166
99.80,4543360.402,5345306.33,376.184
99.80,4543360.317,5345305.838,376.173
99.80,4543360.232,5345305.345,376.21
99.80,4543360.146,5345304.852,376.217
99.80,4543360.061,5345304.36,376.21
99.80,4543359.975,5345303.867,376.251
99.80,4543359.89,5345303.374,376.255
99.80,4543359.805,5345302.882,376.283
99.80,4543359.719,5345302.389,376.298
99.80,4543359.634,5345301.896,376.352
99.80,4543359.548,5345301.404,376.39
99.80,4543359.463,5345300.911,376.275
99.80,4543359.377,5345300.418,376.197
99.80,4543359.292,5345299.926,376.162
99.80,4543359.207,5345299.433,376.186
99.80,4543359.121,5345298.94,376.253
99.80,4543359.036,5345298.448,376.316
99.80,4543358.95,5345297.955,376.397
99.80,4543358.865,5345297.463,376.533
99.80,4543358.78,5345296.97,376.691
99.80,4543358.694,5345296.477,376.843
99.80,4543358.609,5345295.985,376.982
99.80,4543358.523,5345295.492,377.084
99.80,4543358.438,5345294.999,377.217
99.80,4543358.353,5345294.507,377.298
99.80,4543358.267,5345294.014,377.365
99.80,4543358.182,5345293.521,377.394
99.80,4543358.096,5345293.029,377.378
99.80,4543358.011,5345292.536,377.57
99.80,4543358.011,5345292.536,377.36
99.80,4543357.926,5345292.043,377.342
99.80,4543357.84,5345291.551,377.33
99.80,4543357.755,5345291.058,377.201
99.80,4543357.669,5345290.565,377.058
99.80,4543357.584,5345290.073,376.86
99.80,4543357.499,5345289.58,376.733
99.80,4543357.413,5345289.087,376.729
99.80,4543357.328,5345288.595,376.704
99.80,4543357.242,5345288.102,376.613
99.80,4543357.157,5345287.609,376.573
99.80,4543357.072,5345287.117,376.508
99.80,4543356.986,5345286.624,376.399
99.80,4543356.901,5345286.132,376.199
99.80,4543356.815,5345285.639,375.955
99.80,4543356.73,5345285.146,375.662
99.80,4543356.645,5345284.654,375.393
99.80,4543356.559,5345284.161,375.108
99.80,4543356.474,5345283.668,374.843
99.80,4543356.388,5345283.176,374.587
99.80,4543356.303,5345282.683,374.288
99.80,4543356.217,5345282.19,373.932
99.80,4543356.132,5345281.698,373.71
99.80,4543356.047,5345281.205,373.536
99.80,4543355.961,5345280.712,373.495
99.80,4543355.876,5345280.22,373.497
99.80,4543355.79,5345279.727,373.453
99.80,4543355.705,5345279.234,373.407
99.80,4543355.62,5345278.742,373.421
99.80,4543355.534,5345278.249,373.41
99.80,4543355.449,5345277.756,373.347
99.80,4543355.363,5345277.264,373.251
99.80,4543355.278,5345276.771,373.034
99.80,4543355.193,5345276.278,372.797
99.80,4543355.107,5345275.786,372.605
99.80,4543355.022,5345275.293,372.333
99.80,4543354.936,5345274.801,372.043
99.80,4543354.851,5345274.308,371.879
99.80,4543354.595,5345272.83,369.496
99.80,4543354.509,5345272.337,369.183
99.80,4543354.424,5345271.845,368.712
99.80,4543354.339,5345271.352,368.261
99.80,4543354.253,5345270.859,367.796
99.80,4543354.168,5345270.367,367.407
99.80,4543354.082,5345269.874,367.075
99.80,4543353.997,5345269.381,366.845
99.80,4543353.912,5345268.889,366.424
99.80,4543353.826,5345268.396,366.147
99.80,4543353.228,5345264.947,365.032
99.80,4543353.143,5345264.455,364.97
99.80,4543352.801,5345262.484,365.031
99.80,4543352.63,5345261.499,365.056
99.80,4543352.545,5345261.006,365.004
99.80,4543352.374,5345260.021,365.141
99.80,4543352.289,5345259.528,365.026
99.80,4543352.203,5345259.036,365.012
99.80,4543352.118,5345258.543,364.99
99.80,4543352.033,5345258.05,364.982
99.80,4543351.947,5345257.558,365.078
99.80,4543351.862,5345257.065,365.086
99.80,4543351.776,5345256.572,365.166
99.80,4543351.691,5345256.08,365.153
99.80,4543351.606,5345255.587,365.183
99.80,4543351.52,5345255.094,365.247
99.80,4543351.435,5345254.602,365.27
99.80,4543351.349,5345254.109,365.29
99.80,4543351.264,5345253.616,365.263
99.80,4543351.179,5345253.124,365.268
99.80,4543351.093,5345252.631,365.299
99.80,4543351.008,5345252.139,365.313
99.80,4543350.922,5345251.646,365.348
99.80,4543350.837,5345251.153,365.436
99.80,4543350.752,5345250.661,365.49
99.80,4543350.666,5345250.168,365.562
99.80,4543350.581,5345249.675,365.643
99.80,4543350.495,5345249.183,365.727
99.80,4543350.41,5345248.69,365.76
99.80,4543350.325,5345248.197,365.839
99.80,4543350.239,5345247.705,365.945
99.80,4543350.154,5345247.212,365.996
99.80,4543350.068,5345246.719,366.113
99.80,4543349.983,5345246.227,366.226
99.80,4543349.898,5345245.734,366.317
99.80,4543349.812,5345245.241,366.392
99.80,4543349.727,5345244.749,366.447
99.80,4543349.641,5345244.256,366.494
99.80,4543349.556,5345243.763,366.566
99.80,4543349.471,5345243.271,366.627
99.80,4543349.385,5345242.778,366.703
99.80,4543349.3,5345242.285,366.768
99.80,4543349.214,5345241.793,366.838
99.80,4543349.129,5345241.3,366.868
99.80,4543349.043,5345240.808,366.919
99.80,4543348.958,5345240.315,366.947
99.80,4543348.873,5345239.822,366.989
99.80,4543348.787,5345239.33,367.024
99.80,4543348.702,5345238.837,367.056
99.80,4543348.616,5345238.344,367.08
99.80,4543348.531,5345237.852,367.105
99.80,4543348.446,5345237.359,367.13
99.80,4543348.36,5345236.866,367.168
99.80,4543348.275,5345236.374,367.199
99.80,4543348.189,5345235.881,367.224
99.80,4543348.104,5345235.388,367.245
99.80,4543348.019,5345234.896,367.269
99.80,4543347.933,5345234.403,367.281
99.80,4543347.848,5345233.91,367.304
99.80,4543347.762,5345233.418,367.338
99.80,4543347.677,5345232.925,367.362
99.80,4543347.592,5345232.432,367.396
99.80,4543347.506,5345231.94,367.422
99.80,4543347.421,5345231.447,367.444
99.80,4543347.335,5345230.954,367.464
99.80,4543347.25,5345230.462,367.484
99.80,4543347.165,5345229.969,367.504
99.80,4543347.079,5345229.477,367.518
99.80,4543346.994,5345228.984,367.549
99.80,4543346.908,5345228.491,367.571
99.80,4543346.823,5345227.999,367.578
99.80,4543346.738,5345227.506,367.602
99.80,4543346.652,5345227.013,367.619
99.80,4543346.567,5345226.521,367.633
99.80,4543346.481,5345226.028,367.661
99.80,4543346.396,5345225.535,367.673
99.80,4543346.311,5345225.043,367.673
99.80,4543346.225,5345224.55,367.692
99.80,4543346.14,5345224.057,367.698
99.80,4543346.054,5345223.565,367.72
99.80,4543345.969,5345223.072,367.741
99.80,4543345.884,5345222.579,367.756
99.80,4543345.798,5345222.087,367.776
99.80,4543345.713,5345221.594,367.801
99.80,4543345.627,5345221.101,367.817
99.80,4543345.542,5345220.609,367.835
99.80,4543345.456,5345220.116,367.854
99.80,4543345.371,5345219.624,367.878
99.80,4543345.286,5345219.131,367.881
99.80,4543345.2,5345218.638,367.894
99.80,4543345.115,5345218.146,367.911
99.80,4543345.029,5345217.653,367.925
99.80,4543344.944,5345217.16,367.939
99.80,4543344.859,5345216.668,367.959
99.80,4543344.773,5345216.175,367.979
99.80,4543344.688,5345215.682,367.989
99.80,4543344.602,5345215.19,367.997
99.80,4543344.517,5345214.697,368.016
99.80,4543344.432,5345214.204,368.032
99.80,4543344.346,5345213.712,368.059
99.80,4543344.261,5345213.219,368.076
99.80,4543344.175,5345212.726,368.088
99.80,4543344.09,5345212.234,368.097
99.80,4543344.005,5345211.741,368.125
99.80,4543343.919,5345211.248,368.148
99.80,4543343.834,5345210.756,368.178
99.80,4543343.748,5345210.263,368.203
99.80,4543343.663,5345209.77,368.234
99.80,4543343.578,5345209.278,368.252
99.80,4543343.492,5345208.785,368.275
99.80,4543343.407,5345208.293,368.292
