127.8,4528707.64,5337742.95,401.1
127.8,4528549.66,5337702.23,401.33
127.6,4528739.37,5337543.74,401.95
127.6,4528564.25,5337553.46,398.69
127.49,4528729.51,5337468.5,398.77
127.49,4528537.75,5337421.04,399.12
127.47,4528728.71,5337446.1,399.6
127.47,4528534.73,5337398.69,399.85
127.45,4528727.26,5337429.8,400.08
127.45,4528541.4,5337382.3,399.53
127.4,4528718.38,5337358.73,398.82
127.4,4528552.06,5337349.1,399.21
127.23,4528725.99,5337171.26,399.98
127.23,4528588,5337178.83,398.9
127.2,4528726.02,5337171.26,399.48
127.2,4528595.87,5337149.78,398.6
127.1,4528741.07,5337087.43,397.9
127.1,4528631.4,5337069.07,398.09
127,4528825.13,5336963.35,398.06
127,4528720.64,5336893.13,398.53
126.8,4528972.9,5336844.3,397.63
126.8,4528938.01,5336729.85,398.75
126.6,4529187.51,5336884.25,397.93
126.6,4529216.75,5336781.46,397.38
126.45,4529290.77,5336903.78,397.9
126.45,4529317.14,5336807.3,398.19
126.4,4529326.29,5336954.14,398.26
126.4,4529373.83,5336825.97,397.92
126.32,4529397.42,5336973.76,397.62
126.32,4529451.91,5336849.17,398.52
126.2,4529472.27,5337044.22,398.11
126.2,4529568.97,5336913.55,398.3
126.07,4529529.26,5337071.62,396.06
126.07,4529642.61,5336969.87,398.7
126,4529596.31,5337140.51,395.54
126,4529696.29,5337019.81,397.37
125.8,4529732.15,5337284.96,395.51
125.8,4529837.7,5337198.24,396.8
125.6,4529825.19,5337475.05,395.14
125.6,4529928.15,5337433.72,396.55
125.4,4529866.83,5337638.45,395.22
125.4,4529978.58,5337612.94,397.71
125.2,4529873.9,5337814.46,396.83
125.2,4529993.46,5337809.04,395.9
125,4529860.82,5337997.08,396.79
125,4529974.15,5338005.82,394.13
124.91,4529840.47,5338075.62,397.72
124.91,4529974.19,5338119.34,395.4
124.82,4529828.56,5338180.25,396.65
124.82,4529947.01,5338185.57,397.81
124.8,4529823.37,5338203.94,397.09
124.8,4529942.83,5338211.08,395.42
124.7,4529828.84,5338298.67,396.48
124.7,4529926.57,5338308.31,391.9
124.65,4529834.3,5338352.93,396.5
124.65,4529924.54,5338335.91,392.22
124.6,4529835.27,5338403.47,396.85
124.6,4529947.25,5338381.15,395.71
124.58,4529841.5,5338425.14,396.87
124.58,4529957.73,5338391.18,396.23
124.46,4529871.35,5338517.07,396.45
124.46,4529953.59,5338489.33,391.51
124.4,4529886.66,5338578.37,396.64
124.4,4530000.78,5338543.23,396.41
124.3,4529938.54,5338702.95,396.5
124.3,4530041.49,5338664.13,397.21
124.29,4529944.28,5338706.02,396.5
124.29,4530025.18,5338663.21,392.26
124.24,4529966.3,5338757.16,396.69
124.24,4530069.86,5338714.72,397.09
124.2,4529975.07,5338791.95,396.18
124.2,4530086.43,5338741.5,396.5
124.13,4530005.81,5338850.07,397.1
124.13,4530094.76,5338804.28,392.24
124.11,4530022.76,5338873.89,396.39
124.11,4530103.96,5338821.13,392.41
124,4530073.91,5338986.41,396.21
124,4530183.69,5338920.5,396.42
123.91,4530135.88,5339065.02,396.38
123.91,4530227.14,5339007.65,397.29
123.88,4530149.25,5339090.62,396.28
123.88,4530225.29,5339032.3,392.3
123.8,4530197.58,5339156.12,395.42
123.8,4530284.87,5339082.75,397.03
123.78,4530208.4,5339169.41,396.06
123.78,4530290.54,5339098.24,397.92
123.73,4530243.73,5339204.98,396.39
123.73,4530321.94,5339134.36,397.95
123.6,4530351.63,5339277.71,395.6
123.6,4530399.64,5339185.88,396.03
123.4,4530509.37,5339344.17,397.68
123.4,4530543.12,5339236.34,396.23
123.32,4530610.08,5339366.41,396.29
123.32,4530624.99,5339264.12,395.51
123.31,4530653.83,5339378.64,395.62
123.31,4530668.52,5339278.89,390.1
123.29,4530667.3,5339381.16,395.83
123.29,4530685.8,5339281.91,389.91
123.2,4530771.5,5339391.03,398.82
123.2,4530758.33,5339249.88,395.48
123,4531009.3,5339333.29,395.73
123,4530980.02,5339213.75,394.94
122.8,4531173.47,5339273.37,395.81
122.8,4531123.66,5339172.63,395.02
122.6,4531363.03,5339161.92,396.17
122.6,4531309.36,5339065.41,394.71
122.4,4531541.16,5339074.76,396.74
122.4,4531517.39,5338944.5,396.65
122.2,4531738.49,5339039.86,394.62
122.2,4531734.49,5338908.28,395.78
122.06,4531892.95,5339018.47,396.13
122.06,4531911.43,5338864.27,396.74
